Name,ID,age,pos,HFA,POW,EYE,END,CTL,STF,ARM,FLD,GRADE,height,weight,pos2,throws,bats,arm_st,basespeed,hit_gb,hit_pull,hit_middle,hit_opp,hit_ab, hit_hit, hit_2b, hit_3b, hit_hr, hit_walk, hit_k,hit_avg_l,hit_avg_r,hit_obp_l,hit_obp_r,hit_slg_l,hit_slg_r,pit_gb, pit_end,pit_ab, pit_hit, pit_2b, pit_3b, pit_hr, pit_walk, pit_k,numpitches,pit1,qual_1, avg_1_l, avg_1_r, obp_1_l, obp_1_r, slg_1_l, slg_1_r,pit2,qual_2, avg_2_l, avg_2_r, obp_2_l, obp_2_r, slg_2_l, slg_2_r,pit3,qual_3, avg_3_l, avg_3_r, obp_3_l, obp_3_r, slg_3_l, slg_3_r,pit4,qual_4, avg_4_l, avg_4_r, obp_4_l, obp_4_r, slg_4_l, slg_4_r,pit5,qual_5, avg_5_l, avg_5_r, obp_5_l, obp_5_r, slg_5_l, slg_5_r,pit6,qual_6, avg_6_l, avg_6_r, obp_6_l, obp_6_r, slg_6_l, slg_6_r,of_rng, if_rng, fldper, p, c, b1, b2, b3, ss, lf, cf, rf
Jack Chew,135,20,P,10,10,59,72,87,25,91,62,74,205,P,R,R,8.97,3.69,0.59,0.33,0.41,0.26,100,14,3,1,1,6,22,0.148,0.132,0.199,0.179,0.236,0.204,0.33,4.48,600,160,56,6,32,61,101,2,Fastball,0.58,0.264,0.251,0.333,0.317,0.546,0.521,Curve,0.42,0.284,0.271,0.354,0.338,0.566,0.541,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.06,4.38,0.989,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Billy Dimiceli,139,21,P,10,10,52,100,96,92,90,62,74,216,P,R,L,9.00,3.92,0.72,0.16,0.55,0.29,100,13,4,0,1,6,27,0.123,0.137,0.170,0.189,0.185,0.215,0.70,8.00,600,151,34,4,20,51,112,3,Fastball,0.46,0.244,0.231,0.305,0.287,0.419,0.392,Slider,0.22,0.267,0.254,0.328,0.310,0.442,0.415,Changeup,0.32,0.275,0.261,0.335,0.318,0.450,0.423,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.38,4.44,0.994,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bret Bailey,144,21,P,10,10,32,100,63,83,93,38,72,200,P,R,R,8.62,1.16,0.57,0.20,0.52,0.28,100,16,2,0,1,4,36,0.167,0.153,0.202,0.183,0.225,0.195,0.56,8.00,600,162,39,4,23,57,106,6,Fastball,0.23,0.242,0.230,0.307,0.292,0.439,0.415,Curve,0.20,0.262,0.250,0.327,0.312,0.459,0.435,Slider,0.11,0.282,0.270,0.347,0.332,0.479,0.455,Changeup,0.21,0.282,0.270,0.348,0.332,0.480,0.455,Sinker,0.12,0.305,0.293,0.371,0.355,0.503,0.479,Forkball,0.12,0.317,0.305,0.383,0.367,0.515,0.490,3.98,2.32,0.987,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Murray Miller,147,18,P,10,10,54,100,56,50,100,62,73,208,P,R,L,8.41,2.09,0.69,0.28,0.48,0.24,100,17,3,0,0,4,22,0.166,0.174,0.196,0.207,0.191,0.209,0.50,8.00,600,193,40,4,23,72,98,3,Fastball,0.50,0.314,0.300,0.388,0.371,0.520,0.493,Changeup,0.39,0.334,0.321,0.409,0.391,0.541,0.513,Sinker,0.11,0.376,0.362,0.450,0.433,0.582,0.555,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.96,4.44,0.980,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dan Deville,153,22,P,10,10,46,96,98,10,91,41,74,195,P,L,L,8.60,3.82,0.58,0.44,0.45,0.11,100,15,4,0,1,5,30,0.145,0.155,0.184,0.197,0.209,0.231,0.62,5.80,600,181,42,5,24,47,69,4,Fastball,0.34,0.272,0.285,0.321,0.337,0.473,0.498,Curve,0.26,0.293,0.305,0.341,0.358,0.493,0.519,Slider,0.36,0.303,0.315,0.351,0.367,0.503,0.529,Split Finger,0.05,0.403,0.415,0.451,0.467,0.603,0.629,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,4.00,2.56,0.986,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ronald James,164,22,P,10,10,46,62,93,82,89,35,73,208,P,R,R,8.45,3.21,0.73,0.41,0.33,0.26,100,16,2,1,1,5,30,0.165,0.155,0.206,0.194,0.240,0.220,0.33,3.75,600,175,55,6,32,45,154,5,Fastball,0.21,0.269,0.254,0.320,0.301,0.546,0.515,Curve,0.14,0.290,0.275,0.341,0.321,0.567,0.536,Slider,0.25,0.298,0.282,0.349,0.329,0.575,0.544,Changeup,0.26,0.309,0.294,0.361,0.341,0.586,0.555,Forkball,0.13,0.336,0.320,0.387,0.367,0.612,0.582,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.02,2.19,0.982,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
George Spates,174,19,P,10,10,47,90,96,61,93,41,71,186,P,L,L,8.50,2.30,0.60,0.31,0.41,0.28,100,14,3,1,0,6,31,0.133,0.147,0.179,0.198,0.176,0.204,0.44,7.49,600,188,37,4,22,33,85,4,Fastball,0.27,0.286,0.293,0.321,0.330,0.467,0.481,Curve,0.32,0.307,0.313,0.341,0.350,0.487,0.501,Changeup,0.28,0.320,0.327,0.355,0.364,0.501,0.515,Forkball,0.13,0.349,0.356,0.384,0.392,0.530,0.544,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.91,2.54,0.982,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jason Frank,176,18,P,10,10,10,72,93,76,90,65,73,189,P,R,R,8.75,3.87,0.54,0.27,0.46,0.27,100,17,4,1,1,3,45,0.177,0.163,0.203,0.185,0.274,0.246,0.51,5.73,600,158,27,3,16,53,151,3,Fastball,0.30,0.254,0.235,0.317,0.293,0.398,0.361,Curve,0.25,0.274,0.256,0.337,0.313,0.419,0.381,Slider,0.45,0.284,0.265,0.346,0.322,0.428,0.390,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.19,4.63,0.995,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mike Jhones,177,21,P,10,10,38,89,86,52,84,64,72,178,P,L,L,8.61,2.06,0.67,0.22,0.51,0.27,100,13,3,1,0,6,37,0.121,0.139,0.168,0.191,0.162,0.198,0.52,3.98,600,180,39,4,22,59,93,5,Fastball,0.22,0.262,0.279,0.323,0.344,0.444,0.477,Curve,0.20,0.282,0.299,0.343,0.364,0.464,0.497,Slider,0.18,0.296,0.312,0.356,0.378,0.478,0.511,Changeup,0.28,0.302,0.319,0.363,0.384,0.484,0.517,Split Finger,0.11,0.338,0.355,0.399,0.420,0.520,0.553,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.96,4.56,0.990,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ali Ensing,191,22,P,10,10,13,10,100,74,94,62,73,210,P,L,L,9.03,2.11,0.69,0.47,0.31,0.22,100,15,4,0,0,5,45,0.144,0.156,0.183,0.198,0.178,0.202,0.54,3.73,600,169,51,6,29,34,115,4,Fastball,0.30,0.251,0.266,0.288,0.307,0.493,0.523,Curve,0.26,0.271,0.286,0.308,0.327,0.513,0.543,Slider,0.18,0.287,0.302,0.324,0.343,0.529,0.559,Changeup,0.26,0.293,0.308,0.330,0.349,0.535,0.565,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.73,4.39,0.989,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
George Ellison,192,20,SS,29,10,94,52,10,10,44,74,73,214,SS,R,R,7.78,3.33,0.72,0.34,0.41,0.26,600,132,17,2,1,29,30,0.227,0.211,0.266,0.245,0.274,0.243,0.43,2.91,84,30,8,1,5,30,6,1,Fastball,1.00,0.370,0.354,0.541,0.521,0.675,0.644,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,4.50,5.15,0.982,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
Anthony London,230,18,C,53,40,47,35,10,10,78,49,74,187,C,R,R,3.32,2.33,0.62,0.19,0.66,0.14,600,169,36,1,4,28,52,0.289,0.276,0.323,0.306,0.381,0.355,0.52,1.88,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.355,0.540,0.523,0.673,0.646,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,1.37,1.80,0.989,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jason Parson,232,21,C,10,10,77,41,10,10,84,59,70,168,C,R,L,7.38,2.52,0.71,0.24,0.57,0.19,600,143,18,6,0,27,44,0.231,0.245,0.262,0.279,0.276,0.303,0.33,2.14,84,30,8,1,5,30,6,1,Fastball,1.00,0.372,0.353,0.544,0.519,0.679,0.641,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,1.75,2.23,0.996,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Damon Silcox,239,18,LF,25,17,21,12,10,10,63,52,70,174,LF,R,R,2.49,3.46,0.69,0.38,0.37,0.26,600,148,27,0,15,39,80,0.254,0.240,0.302,0.284,0.380,0.352,0.52,1.09,84,30,8,1,5,30,6,1,Fastball,1.00,0.370,0.354,0.542,0.521,0.676,0.643,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,4.05,3.54,0.975,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
Darryl Glover Jr,242,21,2B,56,20,55,26,10,10,63,71,77,227,DH,R,L,5.53,3.37,0.46,0.38,0.38,0.24,600,147,33,5,5,68,92,0.237,0.253,0.311,0.332,0.326,0.359,0.49,1.59,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.356,0.540,0.523,0.673,0.647,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.74,4.00,0.995,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Bob Roberson,257,21,2B,48,56,49,52,10,10,54,41,79,233,2B,R,R,4.81,4.08,0.53,0.33,0.50,0.17,600,145,23,6,7,66,80,0.248,0.236,0.325,0.309,0.344,0.320,0.38,2.95,84,30,8,1,5,30,6,1,Fastball,1.00,0.368,0.356,0.539,0.524,0.671,0.648,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,5.09,5.44,0.967,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Tom Evans,261,21,C,38,63,80,53,10,10,99,62,73,213,C,R,R,8.31,3.16,0.58,0.28,0.46,0.26,600,150,26,3,10,38,72,0.255,0.246,0.300,0.289,0.363,0.345,0.37,2.97,84,30,8,1,5,30,6,1,Fastball,1.00,0.366,0.358,0.536,0.526,0.667,0.652,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,1.66,2.36,0.997,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ron Lewis,274,21,1B,26,10,68,42,10,10,34,44,74,212,1B,R,R,1.37,3.19,0.68,0.33,0.40,0.27,600,151,23,4,1,34,84,0.257,0.247,0.299,0.286,0.317,0.298,0.33,2.20,84,30,8,1,5,30,6,1,Fastball,1.00,0.370,0.354,0.541,0.521,0.675,0.644,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.39,3.24,0.993,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
Jon Jackson,275,19,2B,10,43,79,41,10,10,90,69,73,216,2B,R,R,7.33,3.96,0.73,0.30,0.36,0.35,600,139,23,3,2,33,48,0.238,0.226,0.280,0.265,0.300,0.277,0.49,2.14,84,30,8,1,5,30,6,1,Fastball,1.00,0.370,0.354,0.542,0.521,0.676,0.644,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,4.12,5.36,0.999,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Richard Bryant,290,22,3B,10,22,70,17,10,10,91,10,74,186,SS,R,R,6.41,3.60,0.58,0.30,0.36,0.34,600,156,29,6,9,42,90,0.267,0.255,0.317,0.302,0.383,0.360,0.44,1.27,84,30,8,1,5,30,6,1,Fastball,1.00,0.367,0.357,0.538,0.525,0.670,0.650,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.76,4.17,0.977,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Robert Holder,295,22,SS,29,10,58,39,10,10,96,94,70,168,SS,R,R,7.70,4.59,0.65,0.30,0.49,0.21,600,119,22,5,2,15,93,0.202,0.193,0.224,0.212,0.269,0.251,0.41,2.04,84,30,8,1,5,30,6,1,Fastball,1.00,0.371,0.353,0.543,0.520,0.678,0.642,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,5.95,6.93,0.998,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
Jose Wright,301,18,LF,41,10,62,50,10,10,81,10,69,161,LF,L,L,6.17,2.65,0.63,0.31,0.59,0.11,600,154,23,3,5,51,76,0.250,0.264,0.305,0.324,0.315,0.345,0.51,2.80,84,30,8,1,5,30,6,1,Fastball,1.00,0.355,0.369,0.522,0.540,0.646,0.674,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.22,1.92,0.983,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
Brandon Fox,302,22,CF,55,44,81,40,10,10,57,64,71,191,CF,R,R,5.38,3.77,0.51,0.26,0.55,0.19,600,150,20,3,15,60,96,0.255,0.244,0.324,0.311,0.381,0.359,0.35,2.08,84,30,8,1,5,30,6,1,Fastball,1.00,0.369,0.355,0.541,0.522,0.674,0.645,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,4.53,3.15,0.981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
Steve Dressen,306,18,RF,48,12,59,10,10,10,90,75,76,209,DH,R,R,5.33,6.06,0.61,0.47,0.36,0.17,600,149,28,5,18,36,97,0.253,0.243,0.297,0.283,0.410,0.389,0.35,1.01,84,30,8,1,5,30,6,1,Fastball,1.00,0.368,0.356,0.539,0.523,0.672,0.647,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,5.61,4.42,0.964,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
Bill Sublett,309,22,P,10,10,13,100,98,10,93,45,74,201,P,L,L,8.32,1.83,0.68,0.51,0.30,0.18,100,17,4,1,1,5,45,0.164,0.176,0.201,0.218,0.247,0.273,0.61,8.00,600,171,19,2,11,27,56,3,Fastball,0.46,0.262,0.278,0.290,0.311,0.347,0.379,Curve,0.36,0.282,0.299,0.311,0.331,0.367,0.400,Slider,0.18,0.305,0.322,0.334,0.354,0.390,0.423,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.92,2.87,0.985,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
George Morgan,313,18,P,10,10,17,84,98,74,98,65,72,187,P,L,L,9.01,1.89,0.63,0.38,0.47,0.15,100,14,2,0,1,3,40,0.130,0.150,0.152,0.178,0.170,0.210,0.53,5.29,600,164,35,4,20,51,119,3,Fastball,0.37,0.248,0.265,0.302,0.324,0.412,0.447,Slider,0.35,0.268,0.285,0.322,0.344,0.432,0.467,Changeup,0.28,0.282,0.300,0.336,0.359,0.446,0.482,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.85,4.71,0.993,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Val Dimon,314,22,P,10,10,59,78,69,47,96,43,69,171,P,L,R,8.84,2.35,0.73,0.28,0.56,0.15,100,14,2,1,0,5,20,0.146,0.134,0.188,0.174,0.191,0.169,0.51,6.05,600,157,28,3,16,46,135,5,Fastball,0.18,0.220,0.239,0.270,0.295,0.350,0.389,Curve,0.26,0.241,0.260,0.291,0.316,0.371,0.410,Slider,0.12,0.262,0.281,0.312,0.337,0.392,0.431,Changeup,0.22,0.263,0.283,0.314,0.338,0.394,0.432,Sinker,0.21,0.276,0.295,0.326,0.351,0.406,0.445,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.43,2.67,0.989,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sam Sautter,320,20,P,10,10,51,87,97,31,98,47,70,185,P,R,R,8.76,2.83,0.73,0.31,0.47,0.22,100,17,4,0,0,5,26,0.176,0.164,0.217,0.202,0.222,0.198,0.56,8.00,600,169,29,3,17,43,111,4,Fastball,0.31,0.267,0.252,0.317,0.298,0.420,0.389,Curve,0.19,0.288,0.273,0.338,0.319,0.441,0.411,Slider,0.20,0.300,0.285,0.350,0.330,0.452,0.422,Changeup,0.30,0.305,0.290,0.356,0.336,0.458,0.428,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.73,3.07,0.971,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eric Newsome,325,18,P,10,10,48,100,94,58,100,59,71,191,P,R,R,8.75,3.31,0.73,0.39,0.44,0.17,100,17,2,1,0,4,27,0.177,0.163,0.211,0.193,0.224,0.196,0.54,8.00,600,193,40,4,23,72,130,5,Fastball,0.34,0.302,0.288,0.377,0.359,0.509,0.481,Curve,0.17,0.325,0.311,0.399,0.381,0.531,0.504,Slider,0.13,0.341,0.327,0.415,0.397,0.547,0.519,Changeup,0.27,0.340,0.326,0.414,0.397,0.547,0.519,Forkball,0.09,0.383,0.369,0.457,0.439,0.589,0.561,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.75,4.09,0.991,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Samuel Garrick,329,18,P,10,10,29,89,75,71,93,59,73,206,P,R,R,9.27,2.47,0.60,0.38,0.47,0.15,100,16,2,1,0,5,39,0.169,0.151,0.211,0.189,0.217,0.183,0.33,6.72,600,175,36,4,21,50,108,4,Fastball,0.27,0.274,0.261,0.330,0.313,0.460,0.434,Slider,0.27,0.294,0.281,0.350,0.333,0.480,0.454,Changeup,0.29,0.306,0.293,0.362,0.345,0.492,0.466,Split Finger,0.17,0.327,0.314,0.383,0.367,0.513,0.488,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.30,4.13,0.986,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Samuel Teasdale,338,22,P,10,10,37,92,99,80,92,65,73,206,P,R,R,8.63,3.56,0.60,0.15,0.40,0.45,100,15,2,1,0,5,36,0.159,0.141,0.202,0.179,0.208,0.172,0.48,7.06,600,175,55,6,32,45,150,5,Fastball,0.24,0.272,0.251,0.324,0.297,0.552,0.510,Curve,0.25,0.292,0.271,0.344,0.317,0.572,0.530,Slider,0.21,0.306,0.285,0.358,0.331,0.586,0.544,Changeup,0.16,0.322,0.301,0.374,0.347,0.602,0.560,Forkball,0.14,0.338,0.317,0.390,0.363,0.617,0.575,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.53,4.71,0.990,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cy Moran,345,18,P,10,10,50,85,85,95,79,65,72,176,P,L,L,9.28,3.39,0.59,0.32,0.50,0.19,100,16,2,1,1,4,25,0.152,0.168,0.182,0.203,0.213,0.247,0.52,3.65,600,153,49,5,29,50,147,3,Fastball,0.38,0.232,0.245,0.287,0.304,0.469,0.495,Curve,0.30,0.252,0.265,0.308,0.324,0.489,0.515,Changeup,0.32,0.264,0.277,0.319,0.336,0.501,0.527,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.31,4.68,0.989,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kristopher Duckworth,347,21,P,10,10,55,89,84,48,94,40,72,179,P,R,R,9.01,3.10,0.57,0.28,0.42,0.30,100,14,4,1,1,3,20,0.146,0.134,0.173,0.157,0.242,0.218,0.50,4.36,600,162,45,5,26,79,99,4,Fastball,0.31,0.252,0.243,0.339,0.327,0.479,0.461,Curve,0.24,0.273,0.263,0.359,0.347,0.499,0.481,Changeup,0.27,0.284,0.275,0.370,0.358,0.511,0.492,Sinker,0.18,0.303,0.294,0.389,0.378,0.530,0.512,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,2.09,2.46,0.988,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rich Pareja,352,20,P,10,10,52,56,90,74,91,34,73,199,P,R,R,8.63,3.75,0.54,0.34,0.44,0.21,100,16,3,1,1,4,24,0.169,0.151,0.204,0.180,0.258,0.222,0.37,4.85,600,175,55,6,32,45,141,3,Fastball,0.49,0.283,0.270,0.335,0.317,0.559,0.532,Changeup,0.35,0.304,0.290,0.355,0.337,0.580,0.553,Sinker,0.16,0.329,0.316,0.381,0.363,0.605,0.578,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.77,2.16,0.976,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carmen Beck,368,19,CF,18,70,73,15,10,10,88,75,70,161,CF,L,L,6.13,2.50,0.73,0.26,0.59,0.15,600,147,26,4,11,27,72,0.237,0.252,0.267,0.286,0.342,0.372,0.47,1.20,84,30,8,1,5,30,6,1,Fastball,1.00,0.356,0.368,0.524,0.539,0.648,0.672,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,3.99,3.40,0.980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
Jerry Alavi,376,18,CF,63,58,70,49,10,10,73,91,72,175,CF,R,R,4.94,4.75,0.59,0.28,0.45,0.26,600,167,32,1,4,40,82,0.286,0.269,0.334,0.312,0.372,0.338,0.37,2.74,84,30,8,1,5,30,6,1,Fastball,1.00,0.368,0.356,0.539,0.524,0.672,0.648,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,unknown,0.00,0.000,0.000,0.000,0.000,0.000,0.000,5.72,4.17,0.986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
